Window_ID,Narrative_Progress,Valence_Ridge_Smooth,Arousal_Ridge_Smooth,Dominance_Ridge_Smooth,VAD_range,Convergence,Entrapment,Entr_Index,Episode_ID,Center_Sentence
170,0.2203389830508474,3.5782288098186736,3.807972770455804,4.099555774154314,0.52132696433564,0,1,6.2661899169992665,2,I don’t know why I didn’t let you know at work!
171,0.2216427640156453,3.667182214511802,3.83415172036931,4.131892722741756,0.46471050822995386,1,1,6.077548337164548,2,But you always think you can get over an illness without staying at home.
172,0.2229465449804432,3.728848818744341,3.867498628607557,4.1563804371756286,0.4275316184312876,1,1,5.999723289104359,2,"Please, don’t make my parents suffer!"
173,0.2242503259452412,3.757213599699734,3.8801060824972073,4.185248812182532,0.4280352124827984,1,1,5.902282031541,2,There’s no basis for any of the accusations you’re making; nobody’s ever said a word to me about any of these things.
174,0.2255541069100391,3.950538447574244,3.847737028381285,4.342203898147675,0.4944668697663901,1,1,4.894709800877681,2,Maybe you haven’t read the latest contracts I sent in.
191,0.2477183833116036,4.2733477043458095,3.928593439461896,4.39535113930424,0.46675769984234394,1,0,4.341438111455855,0,"Quick, get the doctor."
192,0.2490221642764015,4.251872693529728,4.006711378250247,4.411394872007537,0.4046834937572896,1,1,4.645344907079128,3,Did you hear the way Gregor spoke just now?”
193,0.2503259452411994,4.285918892345643,4.052064587844619,4.476289599188818,0.4242250113441992,1,1,4.557906908747531,3,"“That was the voice of an animal”, said the chief clerk, with a calmness that was in contrast with his mother’s screams."
240,0.3116036505867014,3.9456252030742816,3.721519642540224,4.30323110947069,0.5817114669304657,0,1,4.528987104292824,4,That’s just prejudice
241,0.3129074315514993,3.947192020141863,3.752889488989593,4.294435170866635,0.5415456818770417,0,1,4.672714498180553,4,but they have no particular reason to think better of it.
266,0.3455019556714472,4.0658912970451055,3.8754497128555054,4.369834673564417,0.49438496070891125,1,1,4.667372258286189,5,"Gregor, though, had no time to spare for his parents now; the chief clerk had already reached the stairs; with his chin on the banister, he looked back for the last time."
267,0.3468057366362451,4.073057728056844,3.96862258159786,4.353576852122512,0.3849542705246525,1,1,5.0601011206182696,5,"Gregor made a run for him; he wanted to be sure of reaching him; the chief clerk must have expected something, as he leapt down several steps at once and disappeared; his shouts resounding all around the staircase."
268,0.348109517601043,3.9752708455634274,4.046134013060252,4.276450916769094,0.3011800712056667,1,1,5.800331814685243,5,"The flight of the chief clerk seemed, unfortunately, to put Gregor’s father into a panic as well."
269,0.3494132985658409,3.991843671259312,4.08461328361808,4.288502246969494,0.29665857571018206,1,1,5.878048516899989,5,"Until then he had been relatively self controlled, but now, instead of running after the chief clerk himself, or at least not impeding Gregor as he ran after him, Gregor’s father seized the chief clerk’s stick in his right hand (the chief clerk had left it behind on a chair, along with his hat and overcoat), picked up a large newspaper from the table with his left, and used them to drive Gregor back into his room, stamping his foot at him as he went."
270,0.3507170795306388,4.0698282021874,4.0888567748666285,4.3331284314130425,0.2633002292256421,1,1,5.592905254433882,5,"Gregor’s appeals to his father were of no help, his appeals were simply not understood, however much he humbly turned his head his father merely stamped his foot all the harder."
271,0.3520208604954367,4.135831105861008,4.075628513056794,4.328370977749604,0.25274246469281003,1,1,5.409649964404787,5,"Across the room, despite the chilly weather, Gregor’s mother had pulled open a window, leant far out of it and pressed her hands to her face."
272,0.3533246414602347,4.085158700918002,4.038921816281172,4.2879872284670775,0.24906541218590572,1,1,5.496261982721144,5,"A strong draught of air flew in from the street towards the stairway, the curtains flew up, the newspapers on the table fluttered and some of them were blown onto the floor."
273,0.3546284224250325,4.106303382130249,3.9920143194936992,4.301942208577802,0.3099278890841024,1,1,5.227156507797027,5,"Nothing would stop Gregor’s father as he drove him back, making hissing noises at him like a wild man."
506,0.6584093872229465,4.388933249180775,3.902505640501864,4.3518070007858665,0.4864276086789112,1,0,4.111293104075663,0,"These little, red apples rolled about on the floor, knocking into each other as if they had electric motors."
507,0.6597131681877444,4.337313158678074,3.9483447457575247,4.334925445632656,0.3889684129205495,1,1,4.452033085942062,6,An apple thrown without much force glanced against Gregor’s back and slid off without doing any harm.
508,0.6610169491525424,4.3996985077117,3.990274407186269,4.410541640344286,0.4202672331580173,1,0,4.2576501741786865,0,"Another one however, immediately following it, hit squarely and lodged in his back; Gregor wanted to drag himself away, as if he could remove the surprising, the incredible pain by changing his position; but he felt as if nailed to the spot and spread himself out, all his senses in confusion."
648,0.8435462842242503,4.301424538789081,3.9414309972872954,4.406602323581308,0.4651713262940125,1,0,4.296611582069973,0,"We’ve done all that’s humanly possible to look after it and be patient, I don’t think anyone could accuse us of doing anything wrong.”"
649,0.8448500651890483,4.193752748352778,4.059152820524133,4.347890334957003,0.2887375144328699,1,1,5.161244346561754,7,"“She’s absolutely right”, said Gregor’s father to himself."
650,0.8461538461538461,4.240977485338068,4.084656373625945,4.355268240520502,0.27061186689455674,1,1,5.134499578447607,7,"His mother, who still had not had time to catch her breath, began to cough dully, her hand held out in front of her and a deranged expression in her eyes."
651,0.847457627118644,4.350187200313638,4.011329382609243,4.4130561092235245,0.40172672661428166,1,1,4.441353936575798,7,Gregor’s sister rushed to his mother and put her hand on her forehead.
665,0.8657105606258149,4.264046695272088,4.003994690432691,4.469344543997568,0.46534985356487724,1,0,4.439883360554698,0,How can that be Gregor?
666,0.8670143415906127,4.040785385916174,4.174907577392387,4.3638724038396965,0.32308701792352235,1,1,5.901665402690617,8,If it were Gregor he would have seen long ago that it’s not possible for human beings to live with an animal like that and he would have gone of his own free will.
667,0.8683181225554106,3.944618501395046,4.286538585021811,4.288593799547988,0.34397529815294225,1,1,6.765308619553881,8,"We wouldn’t have a brother any more, then, but we could carry on with our lives and remember him with respect."
668,0.8696219035202086,3.961745298154246,4.261448221761546,4.281782162583029,0.32003686442878276,1,1,6.649920576143858,8,"As it is this animal is persecuting us, it’s driven out our tenants, it obviously wants to take over the whole flat and force us to sleep on the streets."
669,0.8709256844850065,3.950515438349769,4.186421972663182,4.257019043202518,0.3065036048527485,1,1,6.455505677842099,8,"Father, look, just look”, she suddenly screamed, “he’s starting again!”"
670,0.8722294654498044,4.053130521771124,4.050392239496681,4.299315166379808,0.248922926883127,1,1,5.578626703934184,8,"In her alarm, which was totally beyond Gregor’s comprehension, his sister even abandoned his mother as she pushed herself vigorously out of her chair as if more willing to sacrifice her own mother than stay anywhere near Gregor."
671,0.8735332464146023,4.173478941856575,3.944595779613435,4.396825824932656,0.45223004531922095,1,1,4.619751754053663,8,"She rushed over to behind her father, who had become excited merely because she was and stood up half raising his hands in front of Gregor’s sister as if to protect her."
