Window_ID,Center_Sentence,Full_Window_Text,Valence,Arousal,Dominance,Narrative_Progress,Valence_Smooth,Arousal_Smooth,Dominance_Smooth,NEI,zV_drop,zA_rise,zD_drop,Entrapment,VAD_range,Convergence,Episode_ID
11,"“How about if I sleep a little bit longer and forget all this nonsense”, he thought, but that was something he was unable to do because he was used to sleeping on his right, and in his present state couldn’t get into that position.","Drops of rain could be heard hitting the pane, which made him feel quite sad. “How about if I sleep a little bit longer and forget all this nonsense”, he thought, but that was something he was unable to do because he was used to sleeping on his right, and in his present state couldn’t get into that position. However hard he threw himself onto his right, he always rolled back to where he was.",-0.09699687,-0.4282465,-0.38806272,0.0130378096479791,-0.1053883,-0.26269397,-0.35309377,0.0,0.506835805753922,0.0,1.459255966265556,0,0.24770546999999998,0,0
12,"However hard he threw himself onto his right, he always rolled back to where he was.","“How about if I sleep a little bit longer and forget all this nonsense”, he thought, but that was something he was unable to do because he was used to sleeping on his right, and in his present state couldn’t get into that position. However hard he threw himself onto his right, he always rolled back to where he was. He must have tried it a hundred times, shut his eyes so that he wouldn’t have to look at the floundering legs, and only stopped when he began to feel a mild, dull pain there that he had never felt before.",-0.39656106,-0.35943773,-0.4589791,0.014341590612777,-0.07061651,-0.21166706,-0.28955978,0.0,0.3282792920540702,0.0,0.9744400490094202,0,0.21894327,0,0
13,"He must have tried it a hundred times, shut his eyes so that he wouldn’t have to look at the floundering legs, and only stopped when he began to feel a mild, dull pain there that he had never felt before.","However hard he threw himself onto his right, he always rolled back to where he was. He must have tried it a hundred times, shut his eyes so that he wouldn’t have to look at the floundering legs, and only stopped when he began to feel a mild, dull pain there that he had never felt before. “Oh, God”, he thought, “what a strenuous career it is that I’ve chosen!",-0.18000296,0.27302805,-0.10769181,0.0156453715775749,-0.07302083,-0.18581314,-0.25624818,0.0,0.3406257084168409,0.0,0.7202455004021393,0,0.18322735,0,0
14,"“Oh, God”, he thought, “what a strenuous career it is that I’ve chosen!","He must have tried it a hundred times, shut his eyes so that he wouldn’t have to look at the floundering legs, and only stopped when he began to feel a mild, dull pain there that he had never felt before. “Oh, God”, he thought, “what a strenuous career it is that I’ve chosen! Travelling day in and day out.",-0.17272587,0.29321936,-0.07767913,0.0169491525423728,-0.084933,-0.14637414,-0.2337257,0.0,0.4017958565685456,0.0,0.548380695435806,0,0.1487927,1,0
15,Travelling day in and day out.,"“Oh, God”, he thought, “what a strenuous career it is that I’ve chosen! Travelling day in and day out. Doing business like this takes much more effort than doing your own business at home, and on top of that there’s the curse of travelling, worries about making train connections, bad and irregular food, contact with different people all the time so that you can never get to know anyone or become friendly with them.",-0.064465396,0.21200866,0.13042872,0.0182529335071707,-0.14175281,-0.08822428,-0.22730733,0.0,0.6935710911103387,0.053229131492670716,0.499403322240147,0,0.13908304999999999,1,0
16,"Doing business like this takes much more effort than doing your own business at home, and on top of that there’s the curse of travelling, worries about making train connections, bad and irregular food, contact with different people all the time so that you can never get to know anyone or become friendly with them.","Travelling day in and day out. Doing business like this takes much more effort than doing your own business at home, and on top of that there’s the curse of travelling, worries about making train connections, bad and irregular food, contact with different people all the time so that you can never get to know anyone or become friendly with them. It can all go to Hell!”",-0.15235524,0.33986038,-0.028125208,0.0195567144719687,-0.19422372,-0.041925434,-0.20527324,1.6405963310874216,0.9630143024106106,0.3463166992536468,0.3312653294231643,0,0.16334780599999998,0,0
17,It can all go to Hell!”,"Doing business like this takes much more effort than doing your own business at home, and on top of that there’s the curse of travelling, worries about making train connections, bad and irregular food, contact with different people all the time so that you can never get to know anyone or become friendly with them. It can all go to Hell!” He felt a slight itch up on his belly; pushed himself slowly up on his back towards the headboard so that he could lift his head better; found where the itch was, and saw that it was covered with lots of little white spots which he didn’t know what to make of; and when he tried to feel the place with one of his legs he drew it quickly back because as soon as he touched it he was overcome by a cold shudder.",-0.22294539,-0.15148567,-0.39279017,0.0208604954367666,-0.20572501,-0.0042841877,-0.17662622,1.7193385474320206,1.0220745419165713,0.5845986928385157,0.11266531267693336,0,0.20144082230000002,0,0
18,"He felt a slight itch up on his belly; pushed himself slowly up on his back towards the headboard so that he could lift his head better; found where the itch was, and saw that it was covered with lots of little white spots which he didn’t know what to make of; and when he tried to feel the place with one of his legs he drew it quickly back because as soon as he touched it he was overcome by a cold shudder.","It can all go to Hell!” He felt a slight itch up on his belly; pushed himself slowly up on his back towards the headboard so that he could lift his head better; found where the itch was, and saw that it was covered with lots of little white spots which he didn’t know what to make of; and when he tried to feel the place with one of his legs he drew it quickly back because as soon as he touched it he was overcome by a cold shudder. He slid back into his former position.",-0.39897737,-0.14625736,-0.4847053,0.0221642764015645,-0.21167034,-0.005195189,-0.16600288,0.0,1.0526043880244405,0.578831742291971,0.03160060500748268,0,0.20647515100000002,0,0
19,He slid back into his former position.,"He felt a slight itch up on his belly; pushed himself slowly up on his back towards the headboard so that he could lift his head better; found where the itch was, and saw that it was covered with lots of little white spots which he didn’t know what to make of; and when he tried to feel the place with one of his legs he drew it quickly back because as soon as he touched it he was overcome by a cold shudder. He slid back into his former position. “Getting up early all the time”, he thought, “it makes you stupid.",-0.10432663,-0.05976757,-0.37009406,0.0234680573663624,-0.22073723,-0.040564798,-0.17193022,0.0,1.0991637474505742,0.3549299915989467,0.07683102071077766,0,0.180172432,0,0
20,"“Getting up early all the time”, he thought, “it makes you stupid.","He slid back into his former position. “Getting up early all the time”, he thought, “it makes you stupid. You’ve got to get enough sleep.",-0.0027242647,-0.43320352,-0.21812378,0.0247718383311603,-0.27203867,-0.08604383,-0.18363418,0.0,1.3626016168896258,0.06703212751387652,0.16614173617078778,0,0.18599484,0,0
21,You’ve got to get enough sleep.,"“Getting up early all the time”, he thought, “it makes you stupid. You’ve got to get enough sleep. Other travelling salesmen live a life of luxury.",0.018395878,-0.4003856,-0.062488776,0.0260756192959582,-0.31583887,-0.14398377,-0.19738774,0.0,1.5875198914839521,0.0,0.2710925633884283,0,0.17185509999999998,0,0
22,Other travelling salesmen live a life of luxury.,"You’ve got to get enough sleep. Other travelling salesmen live a life of luxury. For instance, whenever I go back to the guest house during the morning to copy out the contract, these gentlemen are always still sitting there eating their breakfasts.",-0.3960086,-0.12290588,-0.038754914,0.0273794002607561,-0.3596205,-0.14299299,-0.18989408,0.0,1.812342807327423,0.0,0.21390985462882384,0,0.21662751000000002,0,0
23,"For instance, whenever I go back to the guest house during the morning to copy out the contract, these gentlemen are always still sitting there eating their breakfasts.","Other travelling salesmen live a life of luxury. For instance, whenever I go back to the guest house during the morning to copy out the contract, these gentlemen are always still sitting there eating their breakfasts. I ought to just try that with my boss; I’d get kicked out on the spot.",-0.38809976,-0.109372124,-0.074264795,0.0286831812255541,-0.40623802,-0.14976403,-0.18135962,0.0,2.051728293335854,0.0,0.14878499700244466,0,0.25647399,0,0
24,I ought to just try that with my boss; I’d get kicked out on the spot.,"For instance, whenever I go back to the guest house during the morning to copy out the contract, these gentlemen are always still sitting there eating their breakfasts. I ought to just try that with my boss; I’d get kicked out on the spot. But who knows, maybe that would be the best thing for me.",-0.6311129,0.020796087,-0.21105678,0.029986962190352,-0.43686008,-0.13302502,-0.15142299,0.0,2.2089755410590137,0.0,0.0,0,0.30383506,0,0
25,"But who knows, maybe that would be the best thing for me.","I ought to just try that with my boss; I’d get kicked out on the spot. But who knows, maybe that would be the best thing for me. If I didn’t have my parents to think about I’d have given in my notice a long time ago, I’d have gone up to the boss and told him just what I think, tell him everything I would, let him know just what I feel.",-0.61361605,0.0011404641,-0.10163884,0.0312907431551499,-0.4182573,-0.117998384,-0.11137017,0.0,2.113448461724722,0.0,0.0,0,0.30688713,0,0
26,"If I didn’t have my parents to think about I’d have given in my notice a long time ago, I’d have gone up to the boss and told him just what I think, tell him everything I would, let him know just what I feel.","But who knows, maybe that would be the best thing for me. If I didn’t have my parents to think about I’d have given in my notice a long time ago, I’d have gone up to the boss and told him just what I think, tell him everything I would, let him know just what I feel. He’d fall right off his desk!",-0.4221396,-0.24739511,-0.15389349,0.0325945241199478,-0.39093435,-0.086495474,-0.061908174,0.0,1.9731424637880222,0.06417306615727514,0.0,0,0.329026176,0,0
27,He’d fall right off his desk!,"If I didn’t have my parents to think about I’d have given in my notice a long time ago, I’d have gone up to the boss and told him just what I think, tell him everything I would, let him know just what I feel. He’d fall right off his desk! And it’s a funny sort of business to be sitting up there at your desk, talking down at your subordinates from up there, especially when you have to go right up close because the boss is hard of hearing.",-0.39470536,-0.41722512,-0.1990469,0.0338983050847457,-0.3546462,-0.038049906,-0.025440432,0.0,1.7867992944367386,0.37085012013652485,0.0,0,0.329205768,0,0
28,"And it’s a funny sort of business to be sitting up there at your desk, talking down at your subordinates from up there, especially when you have to go right up close because the boss is hard of hearing.","He’d fall right off his desk! And it’s a funny sort of business to be sitting up there at your desk, talking down at your subordinates from up there, especially when you have to go right up close because the boss is hard of hearing. Well, there’s still some hope; once I’ve got the money together to pay off my parents’ debt to him—another five or six years I suppose—that’s definitely what I’ll do.",-0.6170526,-0.09838097,-0.2448843,0.0352020860495436,-0.31089884,-0.028997896,-0.012168861,0.0,1.5621523583666557,0.4281524467268687,0.0,0,0.29872997900000003,0,0
29,"Well, there’s still some hope; once I’ve got the money together to pay off my parents’ debt to him—another five or six years I suppose—that’s definitely what I’ll do.","And it’s a funny sort of business to be sitting up there at your desk, talking down at your subordinates from up there, especially when you have to go right up close because the boss is hard of hearing. Well, there’s still some hope; once I’ve got the money together to pay off my parents’ debt to him—another five or six years I suppose—that’s definitely what I’ll do. That’s when I’ll make the big change.",-0.55421567,0.13972959,-0.02102669,0.0365058670143415,-0.27488318,-0.025814837,-0.018035263,0.0,1.3772084515905247,0.4483023014413833,0.0,0,0.256847917,0,0
30,That’s when I’ll make the big change.,"Well, there’s still some hope; once I’ve got the money together to pay off my parents’ debt to him—another five or six years I suppose—that’s definitely what I’ll do. That’s when I’ll make the big change. First of all though, I’ve got to get up, my train leaves at five.”",-0.088508636,0.50631857,0.23200928,0.0378096479791395,-0.20612815,-0.030953126,-0.040295966,0.0,1.0241447049117165,0.4157751705175806,0.0,0,0.175175024,0,0
31,"First of all though, I’ve got to get up, my train leaves at five.”","That’s when I’ll make the big change. First of all though, I’ve got to get up, my train leaves at five.” And he looked over at the alarm clock, ticking on the chest of drawers.",-0.088340595,0.43066108,0.29242215,0.0391134289439374,-0.11256902,-0.051455382,-0.05551296,0.0,0.5437094993157087,0.2859888612723593,0.0,0,0.061113638000000005,1,0
32,"And he looked over at the alarm clock, ticking on the chest of drawers.","First of all though, I’ve got to get up, my train leaves at five.” And he looked over at the alarm clock, ticking on the chest of drawers. “God in Heaven!”",0.22831535,-0.2666473,0.069233485,0.0404172099087353,-0.017429646,-0.09757509,-0.059423614,0.0,0.055159587533015905,0.0,0.0,0,0.08014544400000001,1,0
33,“God in Heaven!”,"And he looked over at the alarm clock, ticking on the chest of drawers. “God in Heaven!” It was half past six and the hands were quietly moving forwards, it was even later than half past, more like quarter to seven.",0.2061249,-0.40858984,-0.11218351,0.0417209908735332,0.065751225,-0.12264831,-0.07428823,0.0,0.0,0.0,0.0,0,0.188399535,0,0
34,"It was half past six and the hands were quietly moving forwards, it was even later than half past, more like quarter to seven.","“God in Heaven!” It was half past six and the hands were quietly moving forwards, it was even later than half past, more like quarter to seven. Had the alarm clock not rung?",0.44728872,-0.24222167,-0.15161292,0.0430247718383311,0.13813575,-0.13945235,-0.08771108,0.0,0.0,0.0,0.0,0,0.2775881,0,0
35,Had the alarm clock not rung?,"It was half past six and the hands were quietly moving forwards, it was even later than half past, more like quarter to seven. Had the alarm clock not rung? He could see from the bed that it had been set for four o’clock as it should have been; it certainly must have rung.",0.0006024365,-0.09224127,-0.3136374,0.044328552803129,0.14854743,-0.14380339,-0.13310225,0.0,0.0,0.0,0.0,0,0.29235082,0,0
36,He could see from the bed that it had been set for four o’clock as it should have been; it certainly must have rung.,"Had the alarm clock not rung? He could see from the bed that it had been set for four o’clock as it should have been; it certainly must have rung. Yes, but was it possible to quietly sleep through that furniture-rattling noise?",0.16154176,-0.30426896,-0.24282335,0.0456323337679269,0.14303584,-0.13369684,-0.16257305,0.0,0.0,0.0,0.005428217951631,0,0.30560889,0,0
37,"Yes, but was it possible to quietly sleep through that furniture-rattling noise?","He could see from the bed that it had been set for four o’clock as it should have been; it certainly must have rung. Yes, but was it possible to quietly sleep through that furniture-rattling noise? True, he had not slept peacefully, but probably all the more deeply because of that.",0.15358528,-0.3370727,-0.16994631,0.0469361147327249,0.09155708,-0.15343961,-0.22372931,0.0,0.0,0.0,0.47210012519143646,0,0.31528638999999997,0,0
38,"True, he had not slept peacefully, but probably all the more deeply because of that.","Yes, but was it possible to quietly sleep through that furniture-rattling noise? True, he had not slept peacefully, but probably all the more deeply because of that. What should he do now?",0.12374753,-0.2635414,-0.29155383,0.0482398956975228,0.017458579,-0.19525713,-0.2875807,0.0,0.0,0.0,0.9593380620962221,0,0.305039279,0,0
39,What should he do now?,"True, he had not slept peacefully, but probably all the more deeply because of that. What should he do now? The next train went at seven; if he were to catch that he would have to rush like mad and the collection of samples was still not packed, and he did not at all feel particularly fresh and lively.",0.11353062,-0.23823966,-0.35003877,0.0495436766623207,-0.009898192,-0.20440508,-0.32579532,0.0,0.016484840868239564,0.0,1.2509466333176213,0,0.315897128,0,0
40,"The next train went at seven; if he were to catch that he would have to rush like mad and the collection of samples was still not packed, and he did not at all feel particularly fresh and lively.","What should he do now? The next train went at seven; if he were to catch that he would have to rush like mad and the collection of samples was still not packed, and he did not at all feel particularly fresh and lively. And even if he did catch the train he would not avoid his boss’s anger as the office assistant would have been there to see the five o’clock train go, he would have put in his report about Gregor’s not being there a long time ago.",-0.0053045684,-0.013782788,-0.2244903,0.0508474576271186,-0.06044674,-0.1900716,-0.3421719,0.0,0.27605653687438747,0.0,1.3759132323651309,0,0.28172516,0,0
41,"And even if he did catch the train he would not avoid his boss’s anger as the office assistant would have been there to see the five o’clock train go, he would have put in his report about Gregor’s not being there a long time ago.","The next train went at seven; if he were to catch that he would have to rush like mad and the collection of samples was still not packed, and he did not at all feel particularly fresh and lively. And even if he did catch the train he would not avoid his boss’s anger as the office assistant would have been there to see the five o’clock train go, he would have put in his report about Gregor’s not being there a long time ago. The office assistant was the boss’s man, spineless, and with no understanding.",-0.19160777,-0.21743459,-0.31897134,0.0521512385919165,-0.10206964,-0.13333532,-0.33192512,0.0,0.4897941648215699,0.0,1.2977219831673108,0,0.22985548,0,0
42,"The office assistant was the boss’s man, spineless, and with no understanding.","And even if he did catch the train he would not avoid his boss’s anger as the office assistant would have been there to see the five o’clock train go, he would have put in his report about Gregor’s not being there a long time ago. The office assistant was the boss’s man, spineless, and with no understanding. What about if he reported sick?",-0.1333261,0.05107501,-0.4425932,0.0534550195567144,-0.15101461,-0.07194779,-0.3034203,1.9776032933830685,0.7411313322881808,0.15626489324331672,1.080207067851571,1,0.23147250999999996,0,1
43,What about if he reported sick?,"The office assistant was the boss’s man, spineless, and with no understanding. What about if he reported sick? But that would be extremely strained and suspicious as in five years of service Gregor had never once yet been ill.",-0.47817555,0.038335532,-0.3390106,0.0547588005215123,-0.16344674,-0.06583548,-0.2779339,1.8856545838141265,0.8049715254638368,0.19495791101963644,0.8857251473306533,1,0.21209842,0,1
44,But that would be extremely strained and suspicious as in five years of service Gregor had never once yet been ill.,"What about if he reported sick? But that would be extremely strained and suspicious as in five years of service Gregor had never once yet been ill. His boss would certainly come round with the doctor from the medical insurance company, accuse his parents of having a lazy son, and accept the doctor’s recommendation not to make any claim as the doctor believed that no-one was ever ill but that many were workshy.",-0.6235894,-0.018719569,-0.45705947,0.0560625814863103,-0.1597355,-0.06754749,-0.25090724,1.6495240416611632,0.7859139481604124,0.1841203007931857,0.6794897927075652,0,0.18335975,0,0
45,"His boss would certainly come round with the doctor from the medical insurance company, accuse his parents of having a lazy son, and accept the doctor’s recommendation not to make any claim as the doctor believed that no-one was ever ill but that many were workshy.","But that would be extremely strained and suspicious as in five years of service Gregor had never once yet been ill. His boss would certainly come round with the doctor from the medical insurance company, accuse his parents of having a lazy son, and accept the doctor’s recommendation not to make any claim as the doctor believed that no-one was ever ill but that many were workshy. And what’s more, would he have been entirely wrong in this case?",-0.32917097,0.0056087226,-0.21281682,0.0573663624511082,-0.1488591,-0.05909071,-0.22064218,1.416260014147105,0.7300625794041572,0.23765461742150226,0.4485428173214454,0,0.16155147,0,0
46,"And what’s more, would he have been entirely wrong in this case?","His boss would certainly come round with the doctor from the medical insurance company, accuse his parents of having a lazy son, and accept the doctor’s recommendation not to make any claim as the doctor believed that no-one was ever ill but that many were workshy. And what’s more, would he have been entirely wrong in this case? Gregor did in fact, apart from excessive sleepiness after sleeping for so long, feel completely well and even felt much hungrier than usual.",-0.42414925,-0.15198953,-0.36177695,0.0586701434159061,-0.17504378,-0.036018196,-0.20881464,1.6065240776163534,0.8645234505053065,0.3837115409653648,0.35828908614568206,0,0.172796444,0,0
47,"Gregor did in fact, apart from excessive sleepiness after sleeping for so long, feel completely well and even felt much hungrier than usual.","And what’s more, would he have been entirely wrong in this case? Gregor did in fact, apart from excessive sleepiness after sleeping for so long, feel completely well and even felt much hungrier than usual. He was still hurriedly thinking all this through, unable to decide to get out of the bed, when the clock struck quarter to seven.",0.2404778,0.013708182,0.070865504,0.059973924380704,-0.16773316,-0.034413587,-0.18970299,1.4333036566999104,0.8269827078462599,0.39386926604165223,0.21245168281199828,0,0.155289403,0,0
48,"He was still hurriedly thinking all this through, unable to decide to get out of the bed, when the clock struck quarter to seven.","Gregor did in fact, apart from excessive sleepiness after sleeping for so long, feel completely well and even felt much hungrier than usual. He was still hurriedly thinking all this through, unable to decide to get out of the bed, when the clock struck quarter to seven. There was a cautious knock at the door near his head.",0.7096034,0.10122655,0.21679296,0.0612777053455019,-0.1211611,-0.03395729,-0.14617996,0.0,0.5878306633463847,0.3967577824834364,0.0,0,0.11222267,1,0
49,There was a cautious knock at the door near his head.,"He was still hurriedly thinking all this through, unable to decide to get out of the bed, when the clock struck quarter to seven. There was a cautious knock at the door near his head. “Gregor”, somebody called—it was his mother—“it’s quarter to seven.",-0.22490107,-0.082693964,-0.10764918,0.0625814863102998,-0.07741433,-0.038362145,-0.12078993,0.0,0.3631867569835181,0.3688735402219819,0.0,0,0.082427785,1,0
50,"“Gregor”, somebody called—it was his mother—“it’s quarter to seven.","There was a cautious knock at the door near his head. “Gregor”, somebody called—it was his mother—“it’s quarter to seven. Didn’t you want to go somewhere?”",-0.1813559,-0.15062524,-0.16422996,0.0638852672750977,-0.02973885,-0.048703197,-0.099010184,0.0,0.11836854377772663,0.30341113585082813,0.0,0,0.069271334,1,0
51,Didn’t you want to go somewhere?”,"“Gregor”, somebody called—it was his mother—“it’s quarter to seven. Didn’t you want to go somewhere?” That gentle voice!",-0.018591605,-0.22819407,-0.1482304,0.0651890482398957,0.009709807,-0.030984081,-0.06317498,0.0,0.0,0.415579214755313,0.0,0,0.072884787,1,0
52,That gentle voice!,"Didn’t you want to go somewhere?” That gentle voice! Gregor was shocked when he heard his own voice answering, it could hardly be recognised as the voice he had had before.",0.065244816,-0.12380904,-0.10605234,0.0664928292046936,0.022805747,-0.027632577,-0.032624587,0.0,0.0,0.43679538406763624,0.0,0,0.055430334,1,0
53,"Gregor was shocked when he heard his own voice answering, it could hardly be recognised as the voice he had had before.","That gentle voice! Gregor was shocked when he heard his own voice answering, it could hardly be recognised as the voice he had had before. As if from deep inside him, there was a painful and uncontrollable squeaking mixed in with it, the words could be made out at first",-0.081654266,0.09929319,-0.054707613,0.0677966101694915,0.021920294,-0.011538379,-0.04179214,0.0,0.0,0.5386771749633221,0.0,0,0.063712434,1,0
54,"As if from deep inside him, there was a painful and uncontrollable squeaking mixed in with it, the words could be made out at first","Gregor was shocked when he heard his own voice answering, it could hardly be recognised as the voice he had had before. As if from deep inside him, there was a painful and uncontrollable squeaking mixed in with it, the words could be made out at first but then there was a sort of echo which made them unclear, leaving the hearer unsure whether he had heard properly or not.",-0.28871208,0.057351794,-0.11576192,0.0691003911342894,-0.0033064731,0.015923297,-0.03586139,0.0,0.0,0.7125189986986258,0.0,0,0.051784686999999996,1,0
55,"but then there was a sort of echo which made them unclear, leaving the hearer unsure whether he had heard properly or not.","As if from deep inside him, there was a painful and uncontrollable squeaking mixed in with it, the words could be made out at first but then there was a sort of echo which made them unclear, leaving the hearer unsure whether he had heard properly or not. Gregor had wanted to give a full answer and explain everything, but in the circumstances contented himself with saying: “Yes, mother, yes, thank-you, I’m getting up now.”",-0.021925578,0.050998766,-0.12669758,0.0704041720990873,-0.067901626,0.04719263,-0.061250135,0.0,0.3143380994338598,0.9104645966186695,0.0,0,0.115094256,1,0
56,"Gregor had wanted to give a full answer and explain everything, but in the circumstances contented himself with saying: “Yes, mother, yes, thank-you, I’m getting up now.”","but then there was a sort of echo which made them unclear, leaving the hearer unsure whether he had heard properly or not. Gregor had wanted to give a full answer and explain everything, but in the circumstances contented himself with saying: “Yes, mother, yes, thank-you, I’m getting up now.” The change in Gregor’s voice probably could not be noticed outside through the wooden door, as his mother was satisfied with this explanation and shuffled away.",0.26514354,0.01975214,0.019869167,0.0717079530638852,-0.13195646,0.06855606,-0.08904091,0.0,0.6432658838436567,1.0457024325191986,0.0,0,0.20051252,0,0
57,"The change in Gregor’s voice probably could not be noticed outside through the wooden door, as his mother was satisfied with this explanation and shuffled away.","Gregor had wanted to give a full answer and explain everything, but in the circumstances contented himself with saying: “Yes, mother, yes, thank-you, I’m getting up now.” The change in Gregor’s voice probably could not be noticed outside through the wooden door, as his mother was satisfied with this explanation and shuffled away. But this short conversation made the other members of the family aware that Gregor, against their expectations was still at home, and soon his father came knocking at one of the side doors, gently, but with his fist.",0.15728636,0.116065174,0.053119082,0.0730117340286831,-0.2044125,0.08177894,-0.12640025,0.0,1.0153346757838184,1.129407796104184,0.0,0,0.28619143999999996,0,0
58,"But this short conversation made the other members of the family aware that Gregor, against their expectations was still at home, and soon his father came knocking at one of the side doors, gently, but with his fist.","The change in Gregor’s voice probably could not be noticed outside through the wooden door, as his mother was satisfied with this explanation and shuffled away. But this short conversation made the other members of the family aware that Gregor, against their expectations was still at home, and soon his father came knocking at one of the side doors, gently, but with his fist. “Gregor, Gregor”, he called, “what’s wrong?”",-0.29348186,0.04252323,-0.17009656,0.074315514993481,-0.21164715,0.068986416,-0.12658387,0.0,1.0524853051255532,1.0484267335376591,0.0,0,0.280633566,0,0
59,"“Gregor, Gregor”, he called, “what’s wrong?”","But this short conversation made the other members of the family aware that Gregor, against their expectations was still at home, and soon his father came knocking at one of the side doors, gently, but with his fist. “Gregor, Gregor”, he called, “what’s wrong?” And after a short while he called again with a warning deepness in his voice: “Gregor! Gregor!”",-0.28221107,0.11952986,-0.03845008,0.075619295958279,-0.12998407,0.06783011,-0.091633335,0.0,0.6331374699179873,1.0411069201425818,0.0,0,0.19781418,0,0
